Contig	Gene	Length	Gene id	function	Hit	Contig	Gene	Gene id	percent identity 1587.866	function
825	920	42	fig|1587.865.peg.920	Mobile element protein	uni	357	385	fig|1587.866.peg.385	100	Mobile element protein
826	921	39	fig|1587.865.peg.921	Mobile element protein	uni	825	920	fig|1587.866.peg.920	100	Mobile element protein
827	922	25	fig|1587.865.peg.922	Mobile element protein	bi	827	922	fig|1587.866.peg.922	100	Mobile element protein
828	923	25	fig|1587.865.peg.923	Mobile element protein	bi	828	923	fig|1587.866.peg.923	100	Mobile element protein
829	924	52	fig|1587.865.peg.924	Transposase	bi	829	924	fig|1587.866.peg.924	100	Transposase
830	925	42	fig|1587.865.peg.925	Transposase, IS4 family	bi	830	925	fig|1587.866.peg.925	100	Transposase, IS4 family
831	926	70	fig|1587.865.peg.926	Mobile element protein	bi	831	926	fig|1587.866.peg.926	100	Mobile element protein
832	927	42	fig|1587.865.peg.927	Mobile element protein	bi	832	927	fig|1587.866.peg.927	100	Mobile element protein
833	928	34	fig|1587.865.peg.928	Mobile element protein	bi	833	928	fig|1587.866.peg.928	100	Mobile element protein
834	929	33	fig|1587.865.peg.929	Mobile element protein	bi	834	929	fig|1587.866.peg.929	100	Mobile element protein
835	930	26	fig|1587.865.peg.930	Mobile element protein	bi	835	930	fig|1587.866.peg.930	100	Mobile element protein
836	931	55	fig|1587.865.peg.931	Transposase, IS4 family	bi	836	931	fig|1587.866.peg.931	100	Transposase, IS4 family
837	932	39	fig|1587.865.peg.932	Mobile element protein	bi	837	932	fig|1587.866.peg.932	100	Mobile element protein
838	933	23	fig|1587.865.peg.933	hypothetical protein	bi	838	933	fig|1587.866.peg.933	100	hypothetical protein
839	934	48	fig|1587.865.peg.934	Transposase	bi	839	934	fig|1587.866.peg.934	100	Transposase
840	935	22	fig|1587.865.peg.935	Mobile element protein	bi	840	935	fig|1587.866.peg.935	100	Mobile element protein
841	936	25	fig|1587.865.peg.936	hypothetical protein	bi	841	936	fig|1587.866.peg.936	100	hypothetical protein
842	937	30	fig|1587.865.peg.937	Mobile element protein	uni	842	937	fig|1587.866.peg.937	100	Mobile element protein
843	938	36	fig|1587.865.peg.938	Mobile element protein	bi	843	938	fig|1587.866.peg.938	100	Mobile element protein
844	939	50	fig|1587.865.peg.939	Transposase	bi	844	939	fig|1587.866.peg.939	100	Transposase
845	940	30	fig|1587.865.peg.940	Mobile element protein	uni	845	940	fig|1587.866.peg.940	100	Mobile element protein
846	941	47	fig|1587.865.peg.941	Mobile element protein	bi	846	941	fig|1587.866.peg.941	100	Mobile element protein
847	942	41	fig|1587.865.peg.942	Mobile element protein	bi	847	942	fig|1587.866.peg.942	100	Mobile element protein
848	943	30	fig|1587.865.peg.943	Mobile element protein	uni	848	943	fig|1587.866.peg.943	100	Mobile element protein
849	944	488	fig|1587.865.peg.944	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids	bi	849	944	fig|1587.866.peg.944	100	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids
850	945	28	fig|1587.865.peg.945	Mobile element protein	bi	850	945	fig|1587.866.peg.945	100	Mobile element protein
851	946	44	fig|1587.865.peg.946	Mobile element protein	bi	851	946	fig|1587.866.peg.946	100	Mobile element protein
852	947	48	fig|1587.865.peg.947	Transposase	bi	852	947	fig|1587.866.peg.947	100	Transposase
853	948	42	fig|1587.865.peg.948	Mobile element protein	bi	853	948	fig|1587.866.peg.948	100	Mobile element protein
854	949	24	fig|1587.865.peg.949	Mobile element protein	bi	854	949	fig|1587.866.peg.949	100	Mobile element protein
855	950	21	fig|1587.865.peg.950	Mobile element protein	uni	855	950	fig|1587.866.peg.950	100	Mobile element protein
856	951	29	fig|1587.865.peg.951	Mobile element protein	bi	856	951	fig|1587.866.peg.951	100	Mobile element protein
857	952	24	fig|1587.865.peg.952	hypothetical protein	bi	857	952	fig|1587.866.peg.952	100	hypothetical protein
858	953	32	fig|1587.865.peg.953	Mobile element protein	bi	858	953	fig|1587.866.peg.953	100	Mobile element protein
859	954	22	fig|1587.865.peg.954	Transposase	uni	859	954	fig|1587.866.peg.954	100	Transposase
860	955	76	fig|1587.865.peg.955	Mobile element protein	bi	860	955	fig|1587.866.peg.955	100	Mobile element protein
861	956	34	fig|1587.865.peg.956	Mobile element protein	bi	861	956	fig|1587.866.peg.956	100	Mobile element protein
862	957	24	fig|1587.865.peg.957	Transposase	uni	862	957	fig|1587.866.peg.957	100	Transposase
863	958	64	fig|1587.865.peg.958	Transposase	bi	863	958	fig|1587.866.peg.958	100	Transposase
864	959	34	fig|1587.865.peg.959	Mobile element protein	bi	864	959	fig|1587.866.peg.959	100	Mobile element protein
865	960	30	fig|1587.865.peg.960	Transposase	bi	865	960	fig|1587.866.peg.960	100	Transposase
866	961	51	fig|1587.865.peg.961	Mobile element protein	bi	866	961	fig|1587.866.peg.961	100	Mobile element protein
867	962	51	fig|1587.865.peg.962	Mobile element protein	bi	867	962	fig|1587.866.peg.962	100	Mobile element protein
868	963	27	fig|1587.865.peg.963	Mobile element protein	uni	868	963	fig|1587.866.peg.963	100	Mobile element protein
869	964	42	fig|1587.865.peg.964	Mobile element protein	bi	869	964	fig|1587.866.peg.964	100	Mobile element protein
870	965	23	fig|1587.865.peg.965	Mobile element protein	bi	870	965	fig|1587.866.peg.965	100	Mobile element protein
871	966	23	fig|1587.865.peg.966	Mobile element protein	bi	871	966	fig|1587.866.peg.966	100	Mobile element protein
872	967	22	fig|1587.865.peg.967	Mobile element protein	uni	872	967	fig|1587.866.peg.967	100	Mobile element protein
873	968	42	fig|1587.865.peg.968	Mobile element protein	bi	873	968	fig|1587.866.peg.968	100	Mobile element protein
874	969	27	fig|1587.865.peg.969	Mobile element protein	uni	874	969	fig|1587.866.peg.969	100	Mobile element protein
875	970	43	fig|1587.865.peg.970	Mobile element protein	bi	875	970	fig|1587.866.peg.970	100	Mobile element protein
876	971	23	fig|1587.865.peg.971	Mobile element protein	bi	876	971	fig|1587.866.peg.971	100	Mobile element protein
877	972	24	fig|1587.865.peg.972	Mobile element protein	uni	877	972	fig|1587.866.peg.972	100	Mobile element protein
878	973	29	fig|1587.865.peg.973	Mobile element protein	bi	878	973	fig|1587.866.peg.973	100	Mobile element protein
879	974	28	fig|1587.865.peg.974	Transposase	uni	879	974	fig|1587.866.peg.974	100	Transposase
880	975	41	fig|1587.865.peg.975	Mobile element protein	bi	880	975	fig|1587.866.peg.975	100	Mobile element protein
881	976	42	fig|1587.865.peg.976	Mobile element protein	bi	881	976	fig|1587.866.peg.976	100	Mobile element protein
882	977	34	fig|1587.865.peg.977	Mobile element protein	bi	882	977	fig|1587.866.peg.977	100	Mobile element protein
883	978	41	fig|1587.865.peg.978	Transposase	bi	883	978	fig|1587.866.peg.978	100	Transposase
884	979	42	fig|1587.865.peg.979	Transposase	bi	884	979	fig|1587.866.peg.979	100	Transposase
885	980	103	fig|1587.865.peg.980	Mobile element protein	bi	885	980	fig|1587.866.peg.980	100	Mobile element protein
886	981	41	fig|1587.865.peg.981	Transposase	bi	886	981	fig|1587.866.peg.981	100	Transposase
887	982	22	fig|1587.865.peg.982	Mobile element protein	uni	887	982	fig|1587.866.peg.982	100	Mobile element protein
888	983	28	fig|1587.865.peg.983	Mobile element protein	bi	888	983	fig|1587.866.peg.983	100	Mobile element protein
889	984	22	fig|1587.865.peg.984	Mobile element protein	uni	889	984	fig|1587.866.peg.984	100	Mobile element protein
890	985	22	fig|1587.865.peg.985	Mobile element protein	bi	890	985	fig|1587.866.peg.985	100	Mobile element protein
891	986	31	fig|1587.865.peg.986	Mobile element protein	bi	891	986	fig|1587.866.peg.986	100	Mobile element protein
892	987	39	fig|1587.865.peg.987	Transposase	bi	892	987	fig|1587.866.peg.987	100	Transposase
893	988	42	fig|1587.865.peg.988	Transposase, IS4 family	bi	893	988	fig|1587.866.peg.988	100	Transposase, IS4 family
894	989	46	fig|1587.865.peg.989	Mobile element protein	bi	894	989	fig|1587.866.peg.989	100	Mobile element protein
895	990	82	fig|1587.865.peg.990	Mobile element protein	bi	895	990	fig|1587.866.peg.990	100	Mobile element protein
895	991	155	fig|1587.865.peg.991	Mobile element protein	bi	895	991	fig|1587.866.peg.991	100	Mobile element protein
895	992	31	fig|1587.865.peg.992	hypothetical protein	bi	895	992	fig|1587.866.peg.992	100	hypothetical protein
896	993	51	fig|1587.865.peg.993	Mobile element protein	bi	896	993	fig|1587.866.peg.993	100	Mobile element protein
897	994	22	fig|1587.865.peg.994	hypothetical protein	uni	897	994	fig|1587.866.peg.994	100	hypothetical protein
898	995	24	fig|1587.865.peg.995	Mobile element protein	uni	162	169	fig|1587.866.peg.169	100	Mobile element protein
899	996	26	fig|1587.865.peg.996	Mobile element protein	bi	899	996	fig|1587.866.peg.996	100	Mobile element protein
900	997	41	fig|1587.865.peg.997	Mobile element protein	bi	900	997	fig|1587.866.peg.997	100	Mobile element protein
901	998	26	fig|1587.865.peg.998	hypothetical protein	bi	901	998	fig|1587.866.peg.998	100	hypothetical protein
902	999	22	fig|1587.865.peg.999	Mobile element protein	uni	902	999	fig|1587.866.peg.999	100	Mobile element protein
903	1000	42	fig|1587.865.peg.1000	Mobile element protein	bi	903	1000	fig|1587.866.peg.1000	100	Mobile element protein
904	1001	50	fig|1587.865.peg.1001	Mobile element protein	bi	904	1001	fig|1587.866.peg.1001	100	Mobile element protein
905	1002	39	fig|1587.865.peg.1002	Mobile element protein	bi	905	1002	fig|1587.866.peg.1002	100	Mobile element protein
906	1003	38	fig|1587.865.peg.1003	Transposase	bi	906	1003	fig|1587.866.peg.1003	100	Transposase
907	1004	23	fig|1587.865.peg.1004	hypothetical protein	bi	907	1004	fig|1587.866.peg.1004	100	hypothetical protein
908	1005	22	fig|1587.865.peg.1005	hypothetical protein	bi	908	1005	fig|1587.866.peg.1005	100	hypothetical protein
909	1006	50	fig|1587.865.peg.1006	hypothetical protein	bi	909	1006	fig|1587.866.peg.1006	100	hypothetical protein
910	1007	30	fig|1587.865.peg.1007	Transposase	bi	910	1007	fig|1587.866.peg.1007	100	Transposase
911	1008	41	fig|1587.865.peg.1008	Mobile element protein	bi	911	1008	fig|1587.866.peg.1008	100	Mobile element protein
912	1009	43	fig|1587.865.peg.1009	Mobile element protein	bi	912	1009	fig|1587.866.peg.1009	100	Mobile element protein
913	1010	28	fig|1587.865.peg.1010	Mobile element protein	bi	913	1010	fig|1587.866.peg.1010	100	Mobile element protein
914	1011	44	fig|1587.865.peg.1011	Mobile element protein	bi	914	1011	fig|1587.866.peg.1011	100	Mobile element protein
915	1012	67	fig|1587.865.peg.1012	Mobile element protein	bi	915	1012	fig|1587.866.peg.1012	100	Mobile element protein
916	1013	25	fig|1587.865.peg.1013	Transposase	bi	916	1013	fig|1587.866.peg.1013	100	Transposase
917	1014	29	fig|1587.865.peg.1014	FIG00744915: hypothetical protein	bi	917	1014	fig|1587.866.peg.1014	100	FIG00744915: hypothetical protein
918	1015	25	fig|1587.865.peg.1015	Mobile element protein	bi	918	1015	fig|1587.866.peg.1015	100	Mobile element protein
919	1016	22	fig|1587.865.peg.1016	Mobile element protein	bi	919	1016	fig|1587.866.peg.1016	100	Mobile element protein
920	1017	31	fig|1587.865.peg.1017	Mobile element protein	bi	920	1017	fig|1587.866.peg.1017	100	Mobile element protein
921	1018	50	fig|1587.865.peg.1018	Mobile element protein	bi	921	1018	fig|1587.866.peg.1018	100	Mobile element protein
922	1019	30	fig|1587.865.peg.1019	Mobile element protein	bi	922	1019	fig|1587.866.peg.1019	100	Mobile element protein
923	1020	42	fig|1587.865.peg.1020	Transposase	bi	923	1020	fig|1587.866.peg.1020	100	Transposase
924	1021	24	fig|1587.865.peg.1021	Transposase, IS30 family	bi	924	1021	fig|1587.866.peg.1021	100	Transposase, IS30 family
925	1022	23	fig|1587.865.peg.1022	Mobile element protein	bi	925	1022	fig|1587.866.peg.1022	100	Mobile element protein
926	1023	55	fig|1587.865.peg.1023	Mobile element protein	bi	926	1023	fig|1587.866.peg.1023	100	Mobile element protein
927	1024	33	fig|1587.865.peg.1024	Mobile element protein	bi	927	1024	fig|1587.866.peg.1024	100	Mobile element protein
928	1025	101	fig|1587.865.peg.1025	Transposase, IS4 family	bi	928	1025	fig|1587.866.peg.1025	100	Transposase, IS4 family
929	1026	47	fig|1587.865.peg.1026	Mobile element protein	bi	929	1026	fig|1587.866.peg.1026	100	Mobile element protein
930	1027	39	fig|1587.865.peg.1027	hypothetical protein	bi	930	1027	fig|1587.866.peg.1027	100	hypothetical protein
930	1028	45	fig|1587.865.peg.1028	hypothetical protein	bi	930	1028	fig|1587.866.peg.1028	100	hypothetical protein
930	1029	425	fig|1587.865.peg.1029	ABC transporter ATPase and permease components	bi	930	1029	fig|1587.866.peg.1029	100	ABC transporter ATPase and permease components
930	1030	2452	fig|1587.865.peg.1030	Transposase, IS30 family	-	 		 	0	 
930	1031	122	fig|1587.865.peg.1031	hypothetical protein	bi	930	1031	fig|1587.866.peg.1031	100	hypothetical protein
930	1032	674	fig|1587.865.peg.1032	Cyclic-di-AMP phosphodiesterase GdpP	bi	930	1032	fig|1587.866.peg.1032	100	Cyclic-di-AMP phosphodiesterase GdpP
930	1033	152	fig|1587.865.peg.1033	LSU ribosomal protein L9p	bi	930	1033	fig|1587.866.peg.1033	100	LSU ribosomal protein L9p
930	1034	465	fig|1587.865.peg.1034	Replicative DNA helicase (DnaB) (EC 3.6.4.12)	bi	930	1034	fig|1587.866.peg.1034	100	Replicative DNA helicase (DnaB) (EC 3.6.4.12)
930	1035	310	fig|1587.865.peg.1035	ABC transporter, substrate-binding protein (cluster 12, methionine/phosphonates)	bi	930	1035	fig|1587.866.peg.1035	100	ABC transporter, substrate-binding protein (cluster 12, methionine/phosphonates)
930	1036	457	fig|1587.865.peg.1036	hypothetical protein	-	 		 	0	 
930	1037	310	fig|1587.865.peg.1037	DegV family protein	bi	930	1037	fig|1587.866.peg.1037	100	DegV family protein
930	1038	293	fig|1587.865.peg.1038	Fructokinase (EC 2.7.1.4)	bi	930	1038	fig|1587.866.peg.1038	100	Fructokinase (EC 2.7.1.4)
930	1039	57	fig|1587.865.peg.1039	hypothetical protein	bi	930	1039	fig|1587.866.peg.1039	100	hypothetical protein
930	1040	87	fig|1587.865.peg.1040	FIG00752508: hypothetical protein	bi	930	1040	fig|1587.866.peg.1040	100	FIG00752508: hypothetical protein
930	1041	410	fig|1587.865.peg.1041	hypothetical protein	bi	930	1041	fig|1587.866.peg.1041	100	hypothetical protein
930	1042	235	fig|1587.865.peg.1042	Mg(2+)-transport-ATPase-associated protein MgtC	bi	930	1042	fig|1587.866.peg.1042	100	Mg(2+)-transport-ATPase-associated protein MgtC
930	1043	1384	fig|1587.865.peg.1043	Restriction endonuclease	bi	930	1043	fig|1587.866.peg.1043	100	Restriction endonuclease
930	1044	66	fig|1587.865.peg.1044	Type II restriction endonuclease	bi	930	1044	fig|1587.866.peg.1044	100	Type II restriction endonuclease
930	1045	333	fig|1587.865.peg.1045	hypothetical protein	bi	930	1045	fig|1587.866.peg.1045	100	hypothetical protein
930	1046	227	fig|1587.865.peg.1046	Methylase	bi	930	1046	fig|1587.866.peg.1046	100	Methylase
930	1047	46	fig|1587.865.peg.1047	hypothetical protein	bi	930	1047	fig|1587.866.peg.1047	100	hypothetical protein
930	1048	48	fig|1587.865.peg.1048	FIG00752846: hypothetical protein	bi	930	1048	fig|1587.866.peg.1048	100	FIG00752846: hypothetical protein
930	1049	67	fig|1587.865.peg.1049	Transcriptional regulator, Xre family	bi	930	1049	fig|1587.866.peg.1049	100	Transcriptional regulator, Xre family
930	1050	213	fig|1587.865.peg.1050	Probable iron export ATP-binding protein FetA	bi	930	1050	fig|1587.866.peg.1050	100	Probable iron export ATP-binding protein FetA
930	1051	253	fig|1587.865.peg.1051	Probable iron export permease protein FetB	bi	930	1051	fig|1587.866.peg.1051	100	Probable iron export permease protein FetB
930	1052	290	fig|1587.865.peg.1052	hypothetical protein	bi	930	1052	fig|1587.866.peg.1052	100	hypothetical protein
930	1053	75	fig|1587.865.peg.1053	FIG00751857: hypothetical protein	bi	930	1053	fig|1587.866.peg.1053	100	FIG00751857: hypothetical protein
930	1054	196	fig|1587.865.peg.1054	Transcriptional regulator, TetR family	bi	930	1054	fig|1587.866.peg.1054	100	Transcriptional regulator, TetR family
930	1055	434	fig|1587.865.peg.1055	hypothetical protein	bi	930	1055	fig|1587.866.peg.1055	100	hypothetical protein
930	1056	159	fig|1587.865.peg.1056	Probable dipeptidase B (EC 3.4.-.-)	bi	930	1056	fig|1587.866.peg.1056	100	Probable dipeptidase B (EC 3.4.-.-)
930	1057	41	fig|1587.865.peg.1057	hypothetical protein	bi	930	1057	fig|1587.866.peg.1057	100	hypothetical protein
930	1058	462	fig|1587.865.peg.1058	hypothetical protein	bi	930	1058	fig|1587.866.peg.1058	100	hypothetical protein
930	1059	258	fig|1587.865.peg.1059	Uncharacterized DUF1113 membrane protein family	bi	930	1059	fig|1587.866.peg.1059	100	Uncharacterized DUF1113 membrane protein family
930	1060	187	fig|1587.865.peg.1060	ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	bi	930	1060	fig|1587.866.peg.1060	100	ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)
930	1061	175	fig|1587.865.peg.1061	Substrate-specific component CbrT of predicted cobalamin ECF transporter	bi	930	1061	fig|1587.866.peg.1061	100	Substrate-specific component CbrT of predicted cobalamin ECF transporter
930	1062	137	fig|1587.865.peg.1062	Additional lipoprotein component of predicted cobalamin ECF transporter	bi	930	1062	fig|1587.866.peg.1062	100	Additional lipoprotein component of predicted cobalamin ECF transporter
930	1063	745	fig|1587.865.peg.1063	Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)	bi	930	1063	fig|1587.866.peg.1063	100	Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)
930	1064	345	fig|1587.865.peg.1064	UPF0118 membrane protein YdbI	bi	930	1064	fig|1587.866.peg.1064	100	UPF0118 membrane protein YdbI
930	1065	191	fig|1587.865.peg.1065	Esterase	bi	930	1065	fig|1587.866.peg.1065	100	Esterase
930	1066	368	fig|1587.865.peg.1066	Mobile element protein	bi	930	1066	fig|1587.866.peg.1066	100	Mobile element protein
